PMO_ID;PMO_Name;PMO_Description;PMO_AllowIncompleteVersions;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;PMO_PMF_ID_ProjectModuleFolder
205;2.03 Dörrar systemhandling;NULL;0;SAMRUMUser;2013-08-30 08:44:10.657;SAMRUMUser;2013-09-03 14:03:31.100;0x00000000000489E9;42
206;2.04 Fönster systemhandling;NULL;0;SAMRUMUser;2013-08-30 08:44:27.180;SAMRUMUser;2013-09-03 14:03:24.957;0x00000000000489E7;42
207;Grundkonstruktion;NULL;0;SAMRUMUser;2013-08-30 10:54:07.353;SAMRUMUser;2013-08-30 10:54:49.937;0x0000000000048665;40
208;Grundläggning;NULL;0;SAMRUMUser;2013-08-30 10:55:07.380;SAMRUMUser;2013-08-30 10:55:07.380;0x0000000000048666;40
209;Stomkonstruktioner;NULL;0;SAMRUMUser;2013-08-30 10:57:23.470;SAMRUMUser;2013-08-30 10:57:23.470;0x0000000000048667;41
210;4.71 Sprinkler leveransdata;NULL;0;SAMRUMUser;2013-09-01 16:21:23.770;SAMRUMUser;2017-04-15 22:49:45.600;0x000000000006AB98;65
211;4.1 Utökad rumsbeskrivning produktionsfas;NULL;0;SAMRUMUser;2013-09-07 10:37:53.373;SAMRUMUser;2017-04-15 22:19:43.810;0x000000000006AB50;57
212;4.52 Brandlarm leveransdata;NULL;0;SAMRUMUser;2013-09-12 20:55:37.300;SAMRUMUser;2017-04-15 22:55:43.390;0x000000000006ABA6;61
213;RFP som erbjuds av fastighetsägare;NULL;0;SAMRUMUser;2013-10-08 10:43:31.040;SAMRUMUser;2013-10-08 10:43:31.040;0x00000000000497CB;1
214;El, vatten och energimätare;NULL;0;SAMRUMUser;2013-10-10 14:39:08.523;SAMRUMUser;2013-10-10 14:39:08.523;0x0000000000049B42;4
215;SUA och registerkontroll;NULL;0;SAMRUMUser;2014-01-16 19:07:49.340;SAMRUMUser;2014-01-16 19:07:49.340;0x000000000004A38A;23
216;Arb.beredning entreprenadpaket;NULL;0;SAMRUMUser;2014-01-24 20:39:49.240;SAMRUMUser;2014-02-03 10:28:59.620;0x000000000004AB4C;16
219;Arbetsmiljöplan;NULL;0;SAMRUMUser;2014-02-13 20:05:00.050;SAMRUMUser;2014-02-13 20:05:00.050;0x000000000004AB55;43
221;Nyckelhantering;NULL;0;SAMRUMUser;2014-04-17 10:54:56.017;SAMRUMUser;2017-04-16 09:12:21.607;0x000000000006ABE0;4
222;Gemensamma modelleringsdata;NULL;0;SAMRUMUser;2014-09-30 15:36:52.723;SAMRUMUser;2017-02-24 15:35:10.877;0x0000000000067C5D;37
223;Pålning;NULL;0;SAMRUMUser;2015-04-29 15:33:57.310;SAMRUMUser;2015-04-29 15:37:13.337;0x000000000004F58D;40
224;Pålning entreprenör;NULL;0;SAMRUMUser;2015-04-29 15:38:17.730;SAMRUMUser;2015-04-29 15:38:17.730;0x000000000004F58E;40
225;Ljud;NULL;0;SAMRUMUser;2015-05-25 16:29:56.707;SAMRUMUser;2017-02-24 11:19:07.270;0x0000000000067C05;9
226;Brandskyddsdok. per disciplin;NULL;0;SAMRUMUser;2015-06-15 18:25:10.437;SAMRUMUser;2015-06-15 18:25:31.423;0x0000000000053AB4;11
227;Kontrollförteckning KA;I denna modul gör Kvalitetsansvarig sina kontrollförteckningar för projektet.;0;SAMRUMUser;2015-06-27 11:21:38.380;SAMRUMUser;2015-06-27 11:23:13.363;0x0000000000054486;48
228;Kontrollförteckning inlämning uppgifter;I denna modul fyller de kontrollansvariga på med sina kontrolldokument och redovisningar.;0;SAMRUMUser;2015-06-27 11:22:28.150;SAMRUMUser;2015-06-27 11:24:08.860;0x0000000000054488;48
229;Granskning A;NULL;0;SAMRUMUser;2015-06-27 18:08:29.000;SAMRUMUser;2015-06-27 18:08:29.000;0x00000000000544DA;9
230;"Projekteringsfunderingar ";Här kan personer som inte är direkt involverade i projekteringsprocessen lägga in sina synpunkter;0;SAMRUMUser;2015-06-28 18:28:12.050;SAMRUMUser;2015-06-28 18:28:12.050;0x0000000000054743;9
231;Dagbok;NULL;0;SAMRUMUser;2016-11-08 14:24:45.143;SAMRUMUser;2016-11-08 14:24:45.143;0x000000000006102B;19
232;Kund;NULL;0;SAMRUMUser;2016-11-22 11:57:43.883;SAMRUMUser;2016-11-22 11:57:43.883;0x0000000000062E09;49
233;Entreprenör;NULL;0;SAMRUMUser;2016-11-22 12:03:04.727;SAMRUMUser;2016-11-22 12:03:04.727;0x0000000000062E11;49
234;Villa eget bygge;NULL;0;SAMRUMUser;2016-11-28 20:46:53.570;SAMRUMUser;2016-12-24 20:57:45.503;0x0000000000064F14;51
235;Villa entreprenör;NULL;0;SAMRUMUser;2016-11-28 20:47:15.537;SAMRUMUser;2016-12-24 20:58:16.873;0x0000000000064F16;51
236;Planprocessen;NULL;0;SAMRUMUser;2016-12-02 14:38:22.870;SAMRUMUser;2016-12-02 14:39:20.053;0x00000000000638E3;54
237;Villa prefab;NULL;0;SAMRUMUser;2016-12-24 20:08:29.843;SAMRUMUser;2016-12-24 20:08:29.843;0x0000000000064F0D;51
238;Villa Köp;NULL;0;SAMRUMUser;2016-12-24 20:08:52.980;SAMRUMUser;2016-12-24 20:08:52.980;0x0000000000064F0E;51
240;Inventering dörrar brand;NULL;0;SAMRUMUser;2017-02-03 13:14:09.783;SAMRUMUser;2017-02-06 08:46:07.250;0x0000000000067837;29
241;Inventering dörrar map lås;NULL;0;SAMRUMUser;2017-02-03 13:15:05.550;SAMRUMUser;2017-02-03 13:15:05.550;0x0000000000066C92;29
242;Underhållsarbeten;NULL;0;SAMRUMUser;2017-04-08 12:29:48.340;SAMRUMUser;2017-04-08 12:29:48.340;0x0000000000069CD0;4
243;Planprocessen (förstudie);NULL;0;SAMRUMUser;2017-04-16 09:22:02.010;SAMRUMUser;2017-04-16 09:25:45.677;0x000000000006ABE3;26
244;1.011 Funktions-AMA;NULL;0;SAMRUMUser;2017-12-22 07:45:42.373;SAMRUMUser;2017-12-22 07:45:42.373;0x000000000006CA49;55
245;1.012 Funktions-AMA Coclasskodning;NULL;0;SAMRUMUser;2017-12-22 11:18:39.287;SAMRUMUser;2017-12-22 11:18:39.287;0x000000000006CA67;55
246;1.021 Tekniska funktionskrav;NULL;0;SAMRUMUser;2017-12-26 12:10:59.830;SAMRUMUser;2017-12-26 12:10:59.830;0x000000000006CBE7;55
247;04. Egenkontroll låsmontage;NULL;0;SAMRUMUser;2018-01-29 16:52:00.523;SAMRUMUser;2022-10-16 11:07:33.103;0x00000000000804D9;135
249;Arbetsuppgifter;NULL;0;SAMRUMUser;2018-06-27 15:13:38.480;SAMRUMUser;2018-06-27 15:13:38.480;0x00000000000708CB;NULL
251;Konstruktiva system;NULL;0;SAMRUMUser;2018-12-13 21:59:31.203;SAMRUMUser;2020-05-29 16:42:56.110;0x0000000000072458;81
252;Komponenter;NULL;0;SAMRUMUser;2018-12-13 21:59:51.997;SAMRUMUser;2020-05-29 16:43:00.110;0x000000000007245A;82
253;Egenskaper;NULL;0;SAMRUMUser;2018-12-13 22:00:10.053;SAMRUMUser;2020-05-29 16:43:05.087;0x000000000007245C;83
254;Rör projekteringsanvisningar;NULL;0;SAMRUMUser;2019-09-04 20:07:46.840;SAMRUMUser;2019-09-04 20:07:46.840;0x0000000000071B25;67
255;Produktion Bygg-Måleri;NULL;0;SAMRUMUser;2019-09-15 16:28:35.970;SAMRUMUser;2019-09-15 16:28:35.970;0x0000000000071B8D;57
256;Produktion Bygg-Tätskikt;NULL;0;SAMRUMUser;2019-09-15 16:29:01.330;SAMRUMUser;2019-09-15 16:29:01.330;0x0000000000071B8E;57
257;Produktion Bygg - Golvläggning;NULL;0;SAMRUMUser;2019-09-15 16:29:36.017;SAMRUMUser;2019-09-15 16:29:36.017;0x0000000000071B8F;57
258;Produktion Brandskydd-Brandlarm;NULL;0;SAMRUMUser;2019-09-15 16:31:50.880;SAMRUMUser;2019-09-15 16:31:50.880;0x0000000000071B90;58
259;Produktion Sprinkler;NULL;0;SAMRUMUser;2019-09-15 16:33:28.347;SAMRUMUser;2019-09-15 16:33:28.347;0x0000000000071B91;65
260;3.331 Dörrar brandfunktioner;NULL;0;SAMRUMUser;2020-01-18 10:04:59.393;SAMRUMUser;2020-01-18 10:04:59.393;0x0000000000071F6E;14
261;Batterier;NULL;0;SAMRUMUser;2020-01-18 15:27:48.807;SAMRUMUser;2020-01-18 15:27:48.807;0x00000000000720C5;4
264;Tabellsamband;NULL;0;SAMRUMUser;2020-05-29 21:34:19.707;SAMRUMUser;2020-06-01 09:13:14.510;0x0000000000072477;80
265;Byggnad för mänskl. behov o aktiviteter;NULL;0;SAMRUMUser;2020-05-29 21:35:43.693;SAMRUMUser;2020-05-29 21:35:43.693;0x0000000000072460;84
266;Systemkrav;NULL;0;SAMRUMUser;2020-10-15 20:32:15.863;SAMRUMUser;2020-10-15 20:32:15.863;0x00000000000724D7;55
267;Miljöbyggnad;NULL;0;SAMRUMUser;2020-11-03 17:34:26.780;SAMRUMUser;2020-11-03 17:34:26.780;0x00000000000725EA;91
268;02. Egenkontroll dörrmontage;NULL;0;SAMRUMUser;2020-12-12 10:27:19.420;SAMRUMUser;2022-10-16 11:06:44.207;0x00000000000804D5;135
269;01. Egenkontroll elkanalisation dörr;NULL;0;SAMRUMUser;2020-12-12 10:30:26.720;SAMRUMUser;2022-10-16 11:06:28.493;0x00000000000804D3;135
270;Egenkontroll undertak;NULL;0;SAMRUMUser;2020-12-14 10:45:16.330;SAMRUMUser;2020-12-14 10:45:16.330;0x0000000000072A61;57
271;Bostadsrättsförening;NULL;0;SAMRUMUser;2021-03-19 19:17:49.347;SAMRUMUser;2021-03-19 19:17:49.347;0x00000000000737AA;92
274;E Gas och luftsystem;NULL;0;SAMRUMUser;2021-11-20 07:32:26.187;SAMRUMUser;2022-02-09 10:59:10.100;0x00000000000776B3;119
275;F Vatten och vätskesystem;NULL;0;SAMRUMUser;2021-11-20 07:32:49.150;SAMRUMUser;2022-02-09 11:00:51.263;0x00000000000776B7;121
276;G Dränering och avloppssystem;NULL;0;SAMRUMUser;2021-11-20 07:33:18.403;SAMRUMUser;2021-11-20 07:44:59.180;0x00000000000761F2;106
277;H Kyl- och värmesystem;NULL;0;SAMRUMUser;2021-11-20 07:33:48.363;SAMRUMUser;2021-11-22 08:28:39.410;0x000000000007623D;106
278;J Ventilationssystem;NULL;0;SAMRUMUser;2021-11-20 07:34:08.000;SAMRUMUser;2022-02-09 10:59:53.187;0x00000000000776B5;120
279;K Elsystem;NULL;0;SAMRUMUser;2021-11-20 07:34:44.617;SAMRUMUser;2021-11-20 07:44:45.637;0x00000000000761EC;106
281;M Information- och kommunikationssystem;NULL;0;SAMRUMUser;2021-11-20 07:35:36.740;SAMRUMUser;2021-11-20 07:44:36.200;0x00000000000761E8;106
282;N Transportsystem;NULL;0;SAMRUMUser;2021-11-20 07:35:54.513;SAMRUMUser;2021-11-20 07:44:23.560;0x00000000000761E6;106
284;Q Belysningssystem;NULL;0;SAMRUMUser;2021-11-20 07:47:27.670;SAMRUMUser;2021-11-20 07:47:27.670;0x00000000000761F8;106
285;R Järnvägssystem;NULL;0;SAMRUMUser;2021-11-20 07:48:01.307;SAMRUMUser;2021-11-20 07:48:01.307;0x00000000000761F9;106
286;Utrustande system;NULL;0;SAMRUMUser;2021-11-20 07:48:19.470;SAMRUMUser;2021-11-20 07:48:19.470;0x00000000000761FA;106
289;E Gas- och luftsystem;NULL;0;SAMRUMUser;2021-11-20 07:59:30.357;SAMRUMUser;2021-11-20 07:59:30.357;0x00000000000761FF;110
290;F Vatten- och vätskesystem;NULL;0;SAMRUMUser;2021-11-20 07:59:48.090;SAMRUMUser;2021-11-20 07:59:48.090;0x0000000000076201;110
291;E Proj Gas- och vätskesystem;NULL;0;SAMRUMUser;2021-11-20 08:00:41.647;SAMRUMUser;2021-11-20 09:04:32.283;0x0000000000076208;108
292;81346 H Proj Kyl- och värmesystem;NULL;0;SAMRUMUser;2021-11-20 09:06:56.603;SAMRUMUser;2021-11-21 19:20:41.303;0x0000000000076220;108
293;81346 H Prod Kyl- och värmesystem;NULL;0;SAMRUMUser;2021-11-20 09:07:27.670;SAMRUMUser;2021-11-21 19:21:59.440;0x0000000000076223;112
294;81346 Systemkrav;NULL;0;SAMRUMUser;2021-11-21 19:05:39.717;SAMRUMUser;2021-11-21 19:05:39.717;0x000000000007620C;106
295;81346 Systemhandling H Kyl- och värmesystem;NULL;0;SAMRUMUser;2021-11-21 19:21:32.490;SAMRUMUser;2021-11-21 19:21:32.490;0x0000000000076221;110
296;H Kyl- och värmesystem Proj;NULL;0;SAMRUMUser;2021-11-22 08:30:18.997;SAMRUMUser;2021-11-22 08:30:18.997;0x000000000007623E;108
297;H Kyl- och värmesystem Prod;NULL;0;SAMRUMUser;2021-11-22 08:31:09.570;SAMRUMUser;2021-11-22 08:31:09.570;0x000000000007623F;112
298;Dörrar tillgänglighetskrav;NULL;0;SAMRUMUser;2021-11-26 14:59:16.717;SAMRUMUser;2021-11-26 14:59:16.717;0x000000000007629E;14
299;Glaskrav dörr;NULL;0;SAMRUMUser;2021-11-26 15:36:23.317;SAMRUMUser;2022-10-16 11:19:41.757;0x00000000000804EC;138
300;Granskning ljudkonsult;NULL;0;SAMRUMUser;2021-11-26 15:37:19.773;SAMRUMUser;2021-11-26 15:37:19.773;0x00000000000763FB;114
301;Granskning tillgänglighet;NULL;0;SAMRUMUser;2021-11-26 15:37:44.223;SAMRUMUser;2021-11-26 15:37:44.223;0x00000000000763FC;114
302;Granskning glaskonsult;NULL;0;SAMRUMUser;2021-11-26 15:38:09.530;SAMRUMUser;2021-11-26 15:38:09.530;0x00000000000763FD;114
303;Granskning passagekontroll;NULL;0;SAMRUMUser;2021-11-26 15:39:02.367;SAMRUMUser;2021-11-26 15:39:02.367;0x00000000000763FE;114
304;Granskning säkerhet;NULL;0;SAMRUMUser;2021-11-26 15:39:19.370;SAMRUMUser;2021-11-26 15:39:19.370;0x00000000000763FF;114
305;Passagekontroll entreprenör;NULL;0;SAMRUMUser;2021-12-14 16:07:13.613;SAMRUMUser;2021-12-14 16:07:13.613;0x0000000000076A98;61
306;Passagekontroll behörigheter;NULL;0;SAMRUMUser;2021-12-14 16:07:52.257;SAMRUMUser;2021-12-14 16:07:52.257;0x0000000000076A99;61
307;Erfarenhetsåterföring dörrar;NULL;0;SAMRUMUser;2022-01-11 10:27:41.010;SAMRUMUser;2022-01-11 10:31:21.807;0x0000000000077006;115
308;Passagekontroll egenprovning;NULL;0;SAMRUMUser;2022-01-20 10:40:43.567;SAMRUMUser;2022-01-20 10:40:43.567;0x0000000000077689;61
310;Brandskyddssystem;NULL;0;SAMRUMUser;2022-02-09 10:47:52.213;SAMRUMUser;2022-02-09 10:47:52.213;0x00000000000776AE;117
311;Brandlarmsystem;NULL;0;SAMRUMUser;2022-02-09 10:49:52.193;SAMRUMUser;2022-02-09 10:49:52.193;0x00000000000776AF;118
312;Inbrottslarmsystem;NULL;0;SAMRUMUser;2022-02-09 10:54:35.163;SAMRUMUser;2022-02-09 10:54:35.163;0x00000000000776B0;118
313;Fastighetsautomationssystem;NULL;0;SAMRUMUser;2022-02-09 10:56:34.420;SAMRUMUser;2022-02-09 10:56:34.420;0x00000000000776B1;118
314;Kravutrymmen;NULL;0;SAMRUMUser;2022-02-09 15:11:44.193;SAMRUMUser;2022-02-09 15:11:44.193;0x00000000000776B8;116
315;Avlopp i mark o bottenplatta;NULL;0;SAMRUMUser;2022-03-10 11:54:30.997;SAMRUMUser;2022-03-10 11:54:30.997;0x0000000000079569;123
316;Avlopp i byggnad;NULL;0;SAMRUMUser;2022-03-10 11:54:51.343;SAMRUMUser;2022-03-10 11:54:51.343;0x000000000007956A;123
317;Vattensystem;NULL;0;SAMRUMUser;2022-03-10 11:55:46.790;SAMRUMUser;2022-03-10 11:55:46.790;0x000000000007956B;123
318;Fastighet;NULL;0;SAMRUMUser;2022-03-22 17:47:55.753;SAMRUMUser;2022-03-29 21:06:44.143;0x0000000000079855;130
319;E. Gassystem projektering;NULL;0;SAMRUMUser;2022-03-25 17:36:45.013;SAMRUMUser;2023-02-27 09:26:46.733;0x000000000008360D;124
320;Kallelsesignaleringssystem;NULL;0;SAMRUMUser;2022-03-26 09:47:04.677;SAMRUMUser;2022-03-26 09:47:04.677;0x00000000000795FA;129
321;Kabel-TV;NULL;0;SAMRUMUser;2022-03-26 09:47:34.290;SAMRUMUser;2022-03-26 09:47:34.290;0x00000000000795FB;129
322;Radiokommunikation;NULL;0;SAMRUMUser;2022-03-26 09:48:04.990;SAMRUMUser;2022-03-26 09:48:04.990;0x00000000000795FC;129
323;Hörslinga;NULL;0;SAMRUMUser;2022-03-26 09:48:30.940;SAMRUMUser;2022-03-26 09:48:59.380;0x00000000000795FF;129
324;Ljudöverföring;NULL;0;SAMRUMUser;2022-03-26 09:49:22.230;SAMRUMUser;2022-03-26 09:49:22.230;0x0000000000079601;129
325;Larmsystem för akuta larm;NULL;0;SAMRUMUser;2022-03-26 09:49:54.447;SAMRUMUser;2022-03-26 09:49:54.447;0x0000000000079602;129
326;Porttelefonsystem;NULL;0;SAMRUMUser;2022-03-26 09:50:12.713;SAMRUMUser;2022-03-26 09:50:12.713;0x0000000000079603;129
327;Entrésignalsystem;NULL;0;SAMRUMUser;2022-03-26 09:50:57.270;SAMRUMUser;2022-03-26 09:50:57.270;0x0000000000079604;129
328;Ljud- och bildöverföringssystem;NULL;0;SAMRUMUser;2022-03-26 09:51:34.450;SAMRUMUser;2022-03-26 09:51:34.450;0x0000000000079605;129
329;Överfallslarm;NULL;0;SAMRUMUser;2022-03-26 09:53:02.243;SAMRUMUser;2022-03-26 09:53:02.243;0x0000000000079606;129
330;Rikstelefon;NULL;0;SAMRUMUser;2022-03-26 09:53:27.023;SAMRUMUser;2022-03-26 09:53:27.023;0x0000000000079607;129
331;Tidgivning och tidregistrering;NULL;0;SAMRUMUser;2022-03-26 09:54:13.867;SAMRUMUser;2022-03-26 09:54:13.867;0x0000000000079608;129
332;Datanätsystem;NULL;0;SAMRUMUser;2022-03-26 09:54:31.790;SAMRUMUser;2022-03-26 09:54:31.790;0x0000000000079609;129
333;Optofibersystem;NULL;0;SAMRUMUser;2022-03-26 09:54:57.177;SAMRUMUser;2022-03-26 09:54:57.177;0x000000000007960A;129
334;Interntelefonsystem;NULL;0;SAMRUMUser;2022-03-26 09:55:21.537;SAMRUMUser;2022-03-26 09:55:21.537;0x000000000007960B;129
335;Hjärtlarmsystem;NULL;0;SAMRUMUser;2022-03-26 09:55:52.823;SAMRUMUser;2022-03-26 09:55:52.823;0x000000000007960C;129
336;81346 Standarden;NULL;0;SAMRUMUser;2022-03-26 10:17:41.200;SAMRUMUser;2022-03-26 10:17:41.200;0x0000000000079617;126
337;Coclass Funktionella system;NULL;0;SAMRUMUser;2022-03-26 10:25:07.383;SAMRUMUser;2022-03-26 10:25:07.383;0x000000000007961B;80
338;IFC-objekt;NULL;0;SAMRUMUser;2022-03-26 10:44:20.960;SAMRUMUser;2022-03-26 10:44:20.960;0x0000000000079638;128
339;Gassystem kravställning programskede;NULL;0;SAMRUMUser;2022-04-13 20:08:48.820;SAMRUMUser;2022-04-13 20:13:55.520;0x000000000007A089;131
340;Rörsystem;NULL;0;SAMRUMUser;2022-04-13 20:09:44.823;SAMRUMUser;2022-04-13 20:09:44.823;0x000000000007A085;131
341;Luftbehandling kravställning programskede;NULL;0;SAMRUMUser;2022-04-13 20:35:04.310;SAMRUMUser;2022-04-13 20:35:04.310;0x000000000007A09E;131
342;Gassystem förvaltning;NULL;0;SAMRUMUser;2022-04-13 21:34:23.113;SAMRUMUser;2022-04-13 21:34:23.113;0x000000000007A0AF;28
343;E. Gassystem produktion;NULL;0;SAMRUMUser;2022-04-13 21:37:22.820;SAMRUMUser;2023-02-28 10:51:36.297;0x00000000000836E2;133
344;Testmodul;NULL;0;SAMRUMUser;2022-09-15 11:18:06.603;SAMRUMUser;2022-09-15 11:18:06.603;0x000000000007F329;14
345;03. Kontroll av låssmed;NULL;0;SAMRUMUser;2022-10-14 11:49:05.567;SAMRUMUser;2022-10-16 11:07:14.630;0x00000000000804D7;135
354;Ventilation systemhandling;NULL;0;SAMRUMUser;2023-02-22 18:26:41.417;SAMRUMUser;2023-02-25 12:10:53.607;0x00000000000835E1;148
355;E. Gassystem systemhandling;NULL;0;SAMRUMUser;2023-02-23 08:00:05.293;SAMRUMUser;2023-02-27 09:27:05.607;0x000000000008360F;141
358;Kyl- och värmesystem systemhandling;NULL;0;SAMRUMUser;2023-02-25 10:59:12.663;SAMRUMUser;2023-02-25 12:09:15.803;0x00000000000835DD;146
359;Vatten- och vätskesystem systemhandling;NULL;0;SAMRUMUser;2023-02-25 11:03:57.227;SAMRUMUser;2023-02-25 12:08:44.853;0x00000000000835DB;145
361;Centraldammsugningssystem systemhandling;NULL;0;SAMRUMUser;2023-02-25 11:05:17.413;SAMRUMUser;2023-02-25 12:07:09.913;0x00000000000835D5;144
362;Spillvattensystem systemhandling;NULL;0;SAMRUMUser;2023-02-25 11:05:51.730;SAMRUMUser;2023-02-25 12:07:14.643;0x00000000000835D7;144
363;Dagvattensystem systemhandling;NULL;0;SAMRUMUser;2023-02-25 11:06:49.047;SAMRUMUser;2023-02-25 12:07:20.323;0x00000000000835D9;144
364;Styr systemhandling;NULL;0;SAMRUMUser;2023-02-25 11:14:14.633;SAMRUMUser;2023-02-25 12:10:10.403;0x00000000000835DF;147
365;BIP System;NULL;0;SAMRUMUser;2023-02-27 09:16:07.523;SAMRUMUser;2023-02-27 09:16:07.523;0x00000000000835FF;127
366;BIP Undersystem;NULL;0;SAMRUMUser;2023-02-27 09:46:55.310;SAMRUMUser;2023-02-27 09:46:55.310;0x0000000000083621;127
367;K. Elkraft;NULL;0;SAMRUMUser;2023-03-21 22:01:40.957;SAMRUMUser;2023-03-21 22:01:40.957;0x0000000000084278;149
368;P. Brandskydd;NULL;0;SAMRUMUser;2023-03-21 22:02:36.670;SAMRUMUser;2023-03-21 22:02:36.670;0x0000000000084279;149
369;P. Personrörelseskyddssystem;NULL;0;SAMRUMUser;2023-03-21 22:04:23.490;SAMRUMUser;2023-03-21 22:10:19.380;0x000000000008427E;149
370;E. Tryckluft systemhandling;NULL;0;SAMRUMUser;2023-03-21 22:06:10.357;SAMRUMUser;2023-03-21 22:06:10.357;0x000000000008427B;141
371;Q. Belysningssystem;NULL;0;SAMRUMUser;2023-03-21 22:07:47.593;SAMRUMUser;2023-03-21 22:07:47.593;0x000000000008427C;149
372;P. Elsäkerhetssystem;NULL;0;SAMRUMUser;2023-03-21 22:11:43.127;SAMRUMUser;2023-03-21 22:11:43.127;0x000000000008427F;149
